# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = model_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = data.json
# init = 2 (Default)
# random
#   seed = 293241992 (Default)
# output
#   file = o.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,y_log.1,y_log.2,y_log.3,y_log.4,y_log.5,y_log.6,y_log.7,y_log.8,y_log.9,y_log.10,y_log.11,f.1,f.2,f.3,f.4,f.5,f.6,f.7,f.8,f.9,f.10,f.11
# Adaptation terminated
# Step size = 0.794299
# Diagonal elements of inverse mass matrix:
# 0.0505556
5.90347,0.850992,0.794299,2,3,0,-5.39301,0.187048,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,29.0531,15.3271,17.2082,44.1845,33.754,27.3095,42.0883,23.9172,53.2615,73.9006,19.1929
5.98274,1,0.794299,3,7,0,-5.98165,0.396517,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,12.6226,165.152,45.8851,11.7198,15.4647,87.9569,33.2419,11.0033,44.9942,104.382,157.941
5.01289,0.949443,0.794299,2,3,0,-4.67708,0.463076,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,45.2371,32.1794,34.5473,63.7671,38.1426,236.159,41.0764,10.7978,67.1652,22.0955,37.6912
4.56559,0.973748,0.794299,1,1,0,-4.51923,0.493104,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,26.5643,31.0599,29.5194,17.7412,9.78266,5.30578,24.6936,10.4091,30.5751,17.1928,1.2835
7.27149,0.87089,0.794299,1,3,0,-0.911323,0.260173,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,45.044,29.8479,23.4262,65.2414,31.3673,79.9121,15.0496,41.9776,27.4483,39.0503,32.4299
7.25031,0.992313,0.794299,2,3,0,-7.19955,0.250172,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,28.3721,40.5484,25.1336,64.1286,60.2431,42.0688,22.8136,22.7544,27.4973,92.8495,47.4465
7.25874,0.991995,0.794299,1,3,0,-7.17348,0.272331,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,32.4601,31.2312,40.2426,21.6604,12.2112,58.8023,3.81794,11.8885,26.1359,19.8093,7.30348
7.26052,0.994689,0.794299,1,3,0,-7.20138,0.253347,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,30.3072,21.9313,27.5443,16.3026,21.3066,48.0702,9.04139,40.5902,19.7635,24.345,9.51091
7.142,0.958186,0.794299,1,3,0,-6.90669,0.295983,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,19.3157,27.9632,50.7049,15.6145,33.5882,15.4177,5.48549,80.4656,38.3385,9.437,117.254
7.17723,1,0.794299,1,1,0,-7.14295,0.290629,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,38.9726,30.2906,15.9699,38.9296,51.82,48.1376,35.6854,77.1049,9.92322,59.8142,22.1002
6.65126,0.905848,0.794299,2,3,0,-5.68777,0.207125,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,30.375,37.8166,22.4595,37.3859,49.5157,55.4337,24.7374,44.9297,45.0334,37.4436,30.3146
6.51344,0.966809,0.794299,1,1,0,-6.41514,0.202454,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,21.3054,18.9483,39.6802,30.6708,12.5716,19.2655,16.2138,31.1726,41.7833,20.3977,93.5869
6.51344,0.796364,0.794299,1,1,0,-5.85584,0.202454,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,31.3167,24.0836,40.5926,12.6028,18.6572,10.5091,36.801,43.1001,23.0859,20.5856,39.3404
6.95063,1,0.794299,1,1,0,-6.6078,0.220478,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,37.0638,33.5945,15.4764,38.6577,5.04539,27.4072,12.9137,37.1461,33.516,5.42304,24.1862
7.18285,0.986847,0.794299,2,3,0,-6.82197,0.238742,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,37.0698,29.7364,21.1105,34.4436,32.1101,20.2705,52.4219,145.681,50.1151,24.3675,86.9296
7.13143,0.984957,0.794299,2,3,0,-7.01287,0.233296,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,27.4279,15.6241,65.8673,40.0459,11.5495,17.978,12.1797,24.1644,19.2423,7.28358,21.7071
7.04709,0.983697,0.794299,1,1,0,-7.03956,0.226514,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,45.3996,19.1661,21.9975,20.9843,73.9557,64.2854,22.6033,54.2602,78.2986,12.1738,7.73771
7.19883,1,0.794299,3,7,0,-7.03494,0.286928,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,23.417,32.5286,29.8399,39.588,26.5715,70.346,89.9581,23.6451,95.5122,133.245,87.7244
7.14843,0.997882,0.794299,2,3,0,-7.14814,0.295054,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,17.4121,25.7906,23.8132,21.1055,88.4137,22.4777,26.9886,51.5429,217.047,120.539,45.251
7.20199,1,0.794299,1,1,0,-7.15514,0.28635,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,30.9045,51.3014,28.3563,40.9308,38.5351,11.8908,159.42,46.699,58.3589,65.5865,35.5715
7.0901,0.989131,0.794299,2,3,0,-7.04756,0.302907,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,40.2064,39.9661,77.0066,25.5041,27.095,9.74893,86.9631,42.651,10.2975,16.8503,27.8983
7.25605,0.970258,0.794299,3,7,0,-6.66387,0.251824,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,30.3874,18.763,23.1938,40.1121,34.2177,13.5834,11.4522,8.93472,42.4876,22.1672,13.1604
7.00931,0.917801,0.794299,1,3,0,-6.55713,0.312332,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,22.9034,17.5853,18.444,16.861,49.2939,80.008,29.896,4.18988,9.8127,18.1615,71.3242
7.11571,0.996545,0.794299,2,3,0,-6.92944,0.299603,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,65.9513,24.8488,17.7022,39.286,31.0069,5.88752,44.6814,12.7104,21.5509,9.94952,300.146
7.20477,0.998494,0.794299,2,3,0,-7.08464,0.285832,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,26.5185,41.0978,18.1963,29.9033,28.6899,31.9228,51.7365,31.4214,150.676,22.4064,87.4304
7.25898,0.98795,0.794299,1,3,0,-7.06484,0.252792,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,26.3747,11.5979,33.4299,35.6183,22.4314,32.2218,34.7548,16.0119,21.7648,7.61787,34.1948
7.26571,1,0.794299,2,3,0,-7.26006,0.255587,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,36.5109,30.2027,45.3012,42.726,52.3695,11.9948,25.9324,42.4593,31.3072,8.84354,14.9307
7.23756,0.987939,0.794299,1,3,0,-7.16235,0.278792,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,21.6524,55.6106,28.3602,27.6647,38.2805,49.0781,5.10889,47.7601,14.0832,47.702,4.43232
7.15333,0.971855,0.794299,1,3,0,-6.87777,0.235444,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,25.8226,20.259,31.0712,62.9106,24.2642,20.8926,18.7119,34.9774,54.6074,30.2651,26.9931
6.74592,0.801243,0.794299,1,3,0,-5.3434,0.337721,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,16.9937,34.9861,20.6682,20.1337,15.7372,230.652,13.7152,35.9648,25.4098,109.62,14.806
7.22757,0.949111,0.794299,1,3,0,-5.83393,0.245268,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,43.9562,33.5771,33.6278,13.2927,24.4261,28.6112,31.8854,16.6541,49.6607,86.4187,66.068
6.70536,0.820806,0.794299,1,3,0,-5.59127,0.341228,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,43.0585,53.4261,35.1955,38.096,23.4497,22.1231,6.88603,19.875,29.8243,6.89043,198.566
7.15438,0.977664,0.794299,2,3,0,-6.29641,0.294178,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,39.9014,21.2785,46.252,29.992,8.53341,26.3768,25.4738,17.7713,59.0659,19.4192,28.2832
6.26438,0.924715,0.794299,2,3,0,-6.25033,0.376064,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,22.0258,68.4258,9.90087,65.472,8.40843,12.164,21.8645,20.578,2.44833,28.5608,170.988
5.87909,0.970483,0.794299,1,1,0,-5.87264,0.403848,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,36.7641,30.4421,33.032,43.4768,36.6918,13.56,136.826,55.0731,7.09376,16.7526,33.9314
5.75398,0.980175,0.794299,2,3,0,-5.17965,0.412595,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,28.7343,11.6173,58.0696,124.817,254.654,15.0501,86.1241,40.9116,72.8528,41.7765,15.9632
5.88609,1,0.794299,2,3,0,-5.68221,0.403356,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,35.6914,77.5116,17.7077,33.062,13.619,15.5754,24.2444,15.6829,271.077,101.35,46.3303
5.85674,0.99787,0.794299,1,1,0,-5.73799,0.405419,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,29.4464,40.0992,28.7875,20.4992,164.67,19.0447,59.3817,19.154,117.682,27.958,28.36
7.26586,0.993714,0.794299,3,7,0,-5.87472,0.255663,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,21.1215,46.3305,13.7721,28.4931,19.6339,20.4006,52.1442,15.2141,24.1612,37.2925,14.2216
7.23843,0.997447,0.794299,3,7,0,-7.23421,0.247377,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,20.5658,54.627,56.6758,29.1296,7.33433,49.5405,13.4359,33.186,36.4028,64.2951,20.4598
7.21968,0.919204,0.794299,3,7,0,-6.51956,0.24391,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,30.0654,36.526,45.7465,36.8239,14.4736,11.4375,41.4559,18.4123,52.4138,53.7895,10.3547
6.90345,0.8653,0.794299,1,3,0,-6.08336,0.323233,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,24.2651,24.5147,124.464,13.8401,23.7292,18.4659,130.409,44.2925,20.2911,7.07747,5.27917
6.75959,0.985545,0.794299,1,1,0,-6.7529,0.336523,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,33.2886,48.7099,31.9767,137.791,36.3924,14.9259,42.8264,9.69555,43.8372,20.197,55.1435
6.82751,0.951429,0.794299,2,3,0,-5.90363,0.330416,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,30.2259,36.5691,18.1116,14.9395,38.1111,7.78028,71.8591,14.0822,30.7129,35.08,16.2176
4.60861,0.849793,0.794299,2,3,0,-4.59903,0.490218,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,30.0083,20.5728,35.301,28.8935,92.4225,87.9543,5.07494,86.8604,24.1094,731.184,1333.42
7.11674,0.929991,0.794299,1,3,0,-2.7351,0.299465,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,22.4359,27.315,53.9871,38.3429,77.0198,55.3148,44.3423,74.7427,36.6501,72.9792,148.873
7.05663,0.992991,0.794299,1,1,0,-7.05217,0.306968,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,24.727,47.3411,24.3229,23.5206,45.9024,15.7424,14.626,13.4307,23.1394,16.919,26.4912
6.73755,0.927686,0.794299,2,3,0,-6.13572,0.338451,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,30.1335,40.4902,29.878,15.7509,11.3795,25.6467,75.3909,106.004,18.9715,11.1072,187.507
6.48517,0.976882,0.794299,1,1,0,-6.48236,0.359219,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,31.8991,17.6366,29.189,79.4345,13.0548,14.5174,4.84404,8.85086,28.4181,8.44575,9.14485
6.18843,0.975404,0.794299,1,1,0,-6.18058,0.381672,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,24.425,19.7093,28.0305,99.5894,7.65611,26.8606,10.057,89.6044,13.0127,26.2725,26.9929
6.2617,0.996529,0.794299,3,7,0,-6.12023,0.376264,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,27.3556,26.5481,30.6065,91.1344,25.5129,40.0717,107.725,12.1048,12.7345,100.31,5.5419
6.76971,0.972984,0.794299,2,7,0,-5.90201,0.211747,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,32.9829,40.8276,37.5528,18.7191,38.2382,22.2963,44.2566,29.9637,37.4222,42.1318,63.0445
6.64367,0.635909,0.794299,1,3,0,-3.80091,0.34643,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,34.4668,32.8441,24.3664,6.47793,78.5071,14.0644,19.3261,22.0136,19.9273,95.5524,11.7365
6.57185,0.997824,0.794299,2,3,0,-6.52838,0.352315,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,28.7649,13.0132,10.0168,19.9849,12.4484,16.1071,26.7176,142.967,54.2312,22.0076,116.098
6.53678,0.996873,0.794299,1,1,0,-6.47463,0.355133,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,14.3113,40.247,36.2675,43.3984,36.9005,6.33443,16.2501,9.3052,33.0612,23.2027,27.4606
6.75176,0.812062,0.794299,1,3,0,-3.73687,0.211002,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,19.0633,30.0911,38.2549,44.4068,18.0377,25.4069,16.9128,78.1941,106.257,23.8646,21.4399
7.02759,1,0.794299,1,1,0,-6.80617,0.225179,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,23.0046,20.7769,50.4209,21.9959,25.2596,53.6553,30.3891,45.6201,114.215,30.3473,26.1209
7.27126,1,0.794299,2,3,0,-7.05825,0.259796,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,42.3181,16.1759,37.4219,59.8013,13.6912,51.609,7.95724,28.4818,21.6991,18.4859,24.2576
7.23055,0.844909,0.794299,2,3,0,-5.23109,0.245815,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,36.2119,14.1339,16.1252,13.5595,12.6457,15.695,42.2639,40.4342,19.5937,41.9674,35.1931
7.25246,0.925489,0.794299,2,3,0,-6.5009,0.250758,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,35.8614,39.7618,27.8209,36.1198,26.0162,16.6769,27.7314,17.3684,14.5562,99.6119,13.0667
6.48897,0.923889,0.794299,2,3,0,-6.35063,0.201688,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,18.636,25.3741,28.0725,31.0125,15.6693,97.0066,23.7436,41.0176,9.41367,27.986,31.7994
6.96758,0.904301,0.794299,2,3,0,-5.64874,0.221447,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,45.0722,36.4331,47.3474,26.0574,15.9352,27.7317,27.3368,28.7456,54.0855,22.5417,64.7945
7.20958,0.943708,0.794299,1,3,0,-6.39051,0.284913,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,22.9847,43.5532,15.5608,12.2625,22.8526,42.1257,9.77777,181.514,20.9849,19.6214,7.61877
6.83824,0.972927,0.794299,3,7,0,-6.81701,0.329426,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,23.5823,24.1077,59.4168,42.7331,75.9579,6.24976,28.4313,11.2565,34.8143,13.8293,6.52966
7.17822,0.982218,0.794299,3,7,0,-6.53736,0.290468,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,21.8882,41.2766,41.1089,100.322,9.18287,23.0509,61.5031,55.3082,25.7816,53.6354,43.8918
7.2715,0.995612,0.794299,1,3,0,-7.12447,0.264281,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,43.5163,23.1306,26.6868,31.1244,55.7284,66.408,27.2157,10.1453,19.8412,52.3368,150.627
7.26795,0.998806,0.794299,1,3,0,-7.26031,0.256855,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,32.0678,23.4902,31.6268,28.3614,39.968,29.8783,82.2363,40.0707,16.2515,34.7217,17.8678
7.27082,0.998537,0.794299,3,7,0,-7.25254,0.259235,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,25.4118,66.4531,59.5724,17.0137,37.1183,17.4062,52.392,26.3293,57.4959,47.3288,15.3543
6.14809,0.900417,0.794299,3,7,0,-6.0777,0.192462,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,29.3374,39.9672,20.2029,37.9472,41.5932,19.7581,26.8875,33.4296,11.8681,31.496,11.4507
5.40015,0.800965,0.794299,1,1,0,-5.25221,0.177903,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,31.3402,46.1389,43.6322,15.556,39.8272,44.0742,45.238,41.9559,43.7835,15.2351,70.4214
5.97054,1,0.794299,1,1,0,-5.35471,0.188455,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,26.1371,19.894,49.2766,25.99,27.7572,31.546,69.0826,25.0662,12.3364,82.8762,48.5761
5.97054,0.647857,0.794299,1,1,0,-4.89673,0.188455,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,43.4125,46.1317,16.236,17.496,14.8662,33.369,40.9661,28.3747,37.2843,10.9777,25.7023
5.73716,0.933333,0.794299,1,1,0,-5.47096,0.183774,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,29.1535,29.9709,21.0535,67.977,39.4701,23.8945,49.3693,51.8372,65.5802,20.8777,13.9569
5.73716,0.538511,0.794299,2,3,0,-2.77397,0.183774,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,33.0734,24.213,37.3203,43.8749,35.2322,15.7933,19.9844,27.9107,30.8245,19.2208,6.58706
5.73716,0.242075,0.794299,1,1,0,-3.18026,0.183774,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,26.1969,27.2371,33.4557,60.1661,34.9006,29.4095,29.2443,16.988,24.3038,58.4906,59.2382
6.29367,1,0.794299,1,1,0,-5.76611,0.196113,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,26.922,28.1637,32.2072,10.6662,21.6812,31.3119,22.8589,53.5133,42.1902,32.2994,36.9966
6.74733,1,0.794299,1,1,0,-6.37174,0.210821,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,38.0941,21.8806,23.8864,30.2863,21.9988,56.3473,19.7337,17.9114,16.8901,64.2133,43.2513
7.24681,1,0.794299,2,3,0,-6.7315,0.249276,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,31.6573,24.4262,37.9244,36.0162,29.9755,35.0589,21.1334,9.44198,73.6227,19.8605,12.2007
7.27148,0.9942,0.794299,2,3,0,-7.19023,0.260154,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,29.7633,35.3223,20.0898,38.3496,14.4948,15.7353,23.9728,50.3429,41.6471,44.2416,53.397
7.23482,0.98633,0.794299,2,3,0,-7.14129,0.246639,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,27.9948,11.322,36.5437,28.0882,27.604,40.9872,78.7211,9.14067,29.2301,33.6067,18.426
7.223,0.997965,0.794299,1,1,0,-7.21993,0.244467,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,22.1323,22.9367,23.5823,18.4892,27.5401,8.82679,17.7421,27.8981,28.0716,12.1256,40.4762
7.26306,1,0.794299,3,7,0,-7.22344,0.270488,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,26.696,54.5235,30.8899,23.0029,49.3733,103.545,14.4386,38.1975,37.8683,9.45568,10.8663
7.08634,0.950639,0.794299,2,3,0,-6.66935,0.229434,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,23.7895,25.5068,39.3241,11.5718,15.8363,44.7809,45.3687,185.003,27.7159,7.64176,57.9854
7.0917,1,0.794299,2,3,0,-7.0564,0.229862,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,26.9961,23.1154,31.7555,84.7906,65.255,31.0271,24.0056,10.8782,22.0851,47.4499,25.8915
6.88624,0.953871,0.794299,3,7,0,-6.63701,0.217071,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,25.1587,42.4979,20.6624,17.9215,22.8043,20.4566,42.0578,35.8239,26.9217,111.639,58.0525
5.91981,0.905056,0.794299,3,7,0,-5.9198,0.400979,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,26.0297,40.4816,37.4825,4.22094,20.5621,17.7297,14.4077,80.0942,53.8543,26.934,9.25148
7.24492,0.943066,0.794299,1,3,0,-3.92245,0.248821,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,38.1145,22.6424,41.5779,85.6616,26.9113,19.976,58.8779,47.9536,11.6882,20.782,21.8232
6.54549,0.784795,0.794299,1,3,0,-5.28816,0.354436,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,22.1132,41.9323,24.1313,31.9509,16.1386,258.505,23.0591,30.7462,10.2663,59.7254,6.04017
6.54697,1,0.794299,1,1,0,-6.46826,0.354318,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,39.6002,41.3186,22.8486,24.3216,51.496,134.976,26.3814,52.0744,125.676,96.7982,30.7239
7.1556,0.980143,0.794299,2,3,0,-6.13868,0.293997,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,38.4429,45.2215,34.2084,36.5377,15.7677,33.7379,123.658,12.1853,14.7503,55.8121,11.9528
7.18199,1,0.794299,1,1,0,-7.15428,0.289847,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,23.0788,24.9043,44.6651,8.85136,25.1405,41.2816,29.1052,120.245,42.8111,9.3243,22.5452
5.43648,0.91015,0.794299,2,3,0,-5.43052,0.178494,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,37.4814,29.0249,17.5265,26.7141,34.8012,34.5951,64.5418,24.2359,19.3924,45.3686,12.9567
4.41264,0.827946,0.794299,3,7,0,-3.93734,0.50337,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,23.2603,6.95667,30.884,5.55744,3.80137,40.1318,4.8509,216.986,1.64354,15.7485,103.372
4.80567,1,0.794299,1,1,0,-4.36765,0.476997,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,18.0195,22.3058,122.153,18.4449,22.4031,258.557,12.269,52.4563,28.3973,4.23398,104.493
4.32942,0.972886,0.794299,1,1,0,-4.28037,0.508959,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,14.5109,27.5023,63.1859,9.87467,21.8504,88.0834,107.074,13.1342,27.7961,3.14457,1.75213
